time,latitude,longitude,dir
2025-10-29T20:32:10.434794+00:00,58.4228765,15.502375,NE
2025-10-29T20:32:11.431955+00:00,58.4228535,15.502425166666667,NE
2025-10-29T20:32:12.429932+00:00,58.422844833333336,15.502475666666667,NE
2025-10-29T20:32:13.432058+00:00,58.422862333333335,15.502510333333333,NE
2025-10-29T20:32:14.435200+00:00,58.422876333333335,15.5025445,NE
2025-10-29T20:32:15.433110+00:00,58.422898333333336,15.502584166666667,NE
2025-10-29T20:32:16.436174+00:00,58.42288516666667,15.502629833333334,NE
2025-10-29T20:32:17.435210+00:00,58.42288516666667,15.502683333333334,NE
2025-10-29T20:32:18.436277+00:00,58.4228725,15.502720833333333,NE
2025-10-29T20:32:19.431310+00:00,58.422883166666665,15.502771833333334,NE
2025-10-29T20:32:20.438366+00:00,58.4228955,15.502814,NE
2025-10-29T20:32:21.434539+00:00,58.42291983333333,15.5028645,NE
2025-10-29T20:32:22.435486+00:00,58.4229625,15.502905,NE
2025-10-29T20:32:23.434556+00:00,58.4229875,15.502962833333333,NE
2025-10-29T20:32:24.436553+00:00,58.422998,15.503014166666667,NE
2025-10-29T20:32:25.434583+00:00,58.42302766666667,15.5030605,NE
2025-10-29T20:32:26.435549+00:00,58.4230625,15.503112333333334,NE
2025-10-29T20:32:27.432725+00:00,58.423154,15.503127666666666,NE
2025-10-29T20:32:28.435769+00:00,58.4231805,15.503171833333333,NE
2025-10-29T20:32:29.433812+00:00,58.423199,15.503231,NE
2025-10-29T20:32:30.436865+00:00,58.423202333333336,15.503301333333333,NE
2025-10-29T20:32:31.440954+00:00,58.4232195,15.503366,NE
2025-10-29T20:32:32.438004+00:00,58.423259,15.503424,NE
2025-10-29T20:32:33.441170+00:00,58.42328966666667,15.503484166666667,NE
2025-10-29T20:32:34.438048+00:00,58.42329483333334,15.503552666666666,NE
2025-10-29T20:32:35.435096+00:00,58.42331466666667,15.503624166666667,NE
2025-10-29T20:32:36.437252+00:00,58.423359833333336,15.5036915,NE
2025-10-29T20:32:37.434330+00:00,58.42337416666667,15.503763166666667,NE
2025-10-29T20:32:38.438268+00:00,58.4233995,15.503831,NE
2025-10-29T20:32:39.435299+00:00,58.42343266666666,15.503894666666667,NE
2025-10-29T20:32:40.436505+00:00,58.423478,15.503989,NE
2025-10-29T20:32:41.433417+00:00,58.423524,15.504084666666667,NE
2025-10-29T20:32:42.435618+00:00,58.42357033333333,15.504169,NE
2025-10-29T20:32:43.433517+00:00,58.42361866666667,15.504253833333333,NE
2025-10-29T20:32:44.436562+00:00,58.423661333333335,15.504354833333334,NE
2025-10-29T20:32:45.434587+00:00,58.423681333333334,15.504458,NE
2025-10-29T20:32:46.436612+00:00,58.423733166666665,15.5045575,NE
2025-10-29T20:32:47.434666+00:00,58.423792,15.504650666666667,NE
2025-10-29T20:32:48.434716+00:00,58.423837666666664,15.504755666666666,NE
2025-10-29T20:32:49.439828+00:00,58.42388566666666,15.5048325,NE
2025-10-29T20:32:50.441804+00:00,58.423922,15.504935833333333,NE
2025-10-29T20:32:51.434850+00:00,58.423976,15.505050333333333,NE
2025-10-29T20:32:52.434897+00:00,58.42402216666667,15.505166833333334,NE
2025-10-29T20:32:53.434990+00:00,58.42407033333333,15.505293166666666,NE
2025-10-29T20:32:54.437957+00:00,58.42412233333334,15.5053985,NE
2025-10-29T20:32:55.435067+00:00,58.42416816666667,15.505517166666667,NE
